Obs,count_tota,HabCode,DepthCode,HabDCode
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,10to20,1a10to20
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1a,20to50,1a20to50
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,0to5,1b0to5
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,5to10,1b5to10
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,10to20,1b10to20
0,1,1b,20to50,1b20to50
0,1,1b,20to50,1b20to50
0,1,1b,20to50,1b20to50
0,1,1b,20to50,1b20to50
0,1,1b,20to50,1b20to50
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,0to5,1n0to5
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,5to10,1n5to10
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,10to20,1n10to20
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
